pharma_company,supplier,brand_owner,distributor,manufacturer_country,brand_name_fa,brand_name_en,generic_name_en,substance_name_en,atc_code
Hakim Pharmaceutical Co.,دارو سازی حکیم,دارو سازی حکیم,امید پخش آروند پارسیان,ایران,لوپرامید-حکیم   قرص خوراکی 2 mg,LOPERAMIDE-HAKIM   TABLET ORAL 2 mg,LOPERAMIDE HYDROCHLORIDE TABLET ORAL 2 mg,LOPERAMIDE HYDROCHLORIDE,A07DA03
Toliddaru Pharma. Co.,داروسازی تولید دارو,داروسازی تولید دارو,امید پخش آروند پارسیان,ایران,ویتامین آ+د    پماد موضعی 850 [iU]/85 [iU]/1g 30 g,VITAMIN A+D   OINTMENT TOPICAL 850 [iU]/85 [iU]/1g 30 g,VITAMIN A / VITAMIN D OINTMENT TOPICAL 850 [iU]/85 [iU]/1g 30 g,VITAMIN A / VITAMIN D,A11CB
NEAL PHARMED,نیل فارمد,نیل فارمد,امید پخش آروند پارسیان,ایران,متفورمین   قرص پیوسته رهش خوراکی 500 mg,"METFORMIN   TABLET, EXTENDED RELEASE ORAL 500 mg","METFORMIN HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 500 mg",METFORMIN HYDROCHLORIDE,A10BA02
Shahid Ghazi Pharmaceutical Co.,داروسازی شهید قاضی,داروسازی شهید قاضی,امید پخش آروند پارسیان,ایران,دکستروز   محلول تزریقی داخل وریدی 5 % 500 mL,"DEXTROSE   INJECTION, SOLUTION INTRAVENOUS 5 % 500 mL","DEXTROSE INJECTION, SOLUTION INTRAVENOUS 5 % 500 mL",DEXTROSE,B05BA03
Caspian Tamin Co.,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,امید پخش آروند پارسیان,ایران,هپارودیک   تزریقی پرنترال 5000 [iU]/1mL 1 mL,HEPARODIC   INJECTION PARENTERAL 5000 [iU]/1mL 1 mL,HEPARIN SODIUM INJECTION PARENTERAL 5000 [iU]/1mL 1 mL,HEPARIN SODIUM,B01AB01
Caspian Tamin Co.,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,امید پخش آروند پارسیان,ایران,اندانسترون   تزریقی پرنترال 2 mg/1 mL 2 mL,ONDANSETRON   INJECTION PARENTERAL 2 mg/1 mL 2 mL,ONDANSETRON INJECTION PARENTERAL 2 mg/1 mL 2 mL,ONDANSETRON,A04AA01
Hakim Pharmaceutical Co.,دارو سازی حکیم,دارو سازی حکیم,امید پخش آروند پارسیان,ایران,لانسوپرازول-حکیم   کپسول انتریک کوتد خوراکی 30 mg,"LANSOPRAZOLE-HAKIM   CAPSULE, DELAYED RELEASE ORAL 30 mg","LANSOPRAZOLE CAPSULE, DELAYED RELEASE ORAL 30 mg",LANSOPRAZOLE,A02BC03
Amin Pharmaceutical Co.,داروسازی امین,داروسازی امین,امید پخش آروند پارسیان,ایران,دیلتیازم   قرص خوراکی 60 mg,DILTIAZEM   TABLET ORAL 60 mg,DILTIAZEM HYDROCHLORIDE TABLET ORAL 60 mg,DILTIAZEM HYDROCHLORIDE,C08DB01
Emad Darman Pars,عماد درمان پارس,عماد درمان پارس,امید پخش آروند پارسیان,ایران,بتامتازون-عماد   کرم موضعی 0.1 % 15 g,BETAMETHASONE-EMAD   CREAM TOPICAL 0.1 % 15 g,BETAMETHASONE (AS VALERATE) CREAM TOPICAL 0.1 % 15 g,BETAMETHASONE (AS VALERATE),D07AC01
Sobhan Oncology,داروسازی سبحان انکولوژی,داروسازی سبحان انکولوژی,امید پخش آروند پارسیان,ایران,پمکسد   پودر لئوفیلیزه برای تهیه محلول تزریقی پرنترال 500 mg  mg,"PEMEXED   INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 mg  mg","PEMETREXED INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 mg",PEMETREXED,L01BA04
Amin Pharmaceutical Co.,داروسازی امین,داروسازی امین,امید پخش آروند پارسیان,ایران,آبنیل   قرص خوراکی 50 mg,ABNIL   TABLET ORAL 50 mg,CLOMIPRAMINE HYDROCHLORIDE TABLET ORAL 50 mg,CLOMIPRAMINE HYDROCHLORIDE,N06AA04
Amin Pharmaceutical Co.,داروسازی امین,داروسازی امین,امید پخش آروند پارسیان,ایران,نوروین   قرص خوراکی 5 mg,NORVEIN   TABLET ORAL 5 mg,AMLODIPINE (AS BESILATE) TABLET ORAL 5 mg,AMLODIPINE (AS BESILATE),C08CA01
Ramopharmin,رامو فارمین,رامو فارمین,امید پخش آروند پارسیان,ایران,برم هگزین   محلول خوراکی 4 mg/5mL 60 mL,BROMHEXINE   SOLUTION ORAL 4 mg/5mL 60 mL,BROMHEXINE HYDROCHLORIDE  SOLUTION ORAL 4 mg/5mL 60 mL,BROMHEXINE HYDROCHLORIDE,R05CB02
,داروسازی زهراوی,,امید پخش آروند پارسیان,ایران,د- ویتین®   کپسول خوراکی 50000 [iU],D-VITIN® 50000U PEARL   CAPSULE ORAL 50000 [iU],VITAMIN D3 CAPSULE ORAL 50000 [iU],VITAMIN D3,A11CC05
Amin Pharmaceutical Co.,داروسازی امین,داروسازی امین,امید پخش آروند پارسیان,ایران,پرگاسول   کپسول خوراکی 100 mg,PREGASOL   CAPSULE ORAL 100 mg,PREGABALIN CAPSULE ORAL 100 mg,PREGABALIN,N03AX16
Sajad Daru Shargh,سجاد داروی شرق,سجاد داروی شرق,امید پخش آروند پارسیان,ایران,لووفلوکساسین   قرص خوراکی 500 mg,LEVOFLOXACIN   TABLET ORAL 500 mg,LEVOFLOXACIN TABLET ORAL 500 mg,LEVOFLOXACIN,J01MA12
Sobhandarou,سبحان دارو,سبحان دارو,امید پخش آروند پارسیان,ایران,سیتاکسا   قرص خوراکی 40 mg,CITAXA   TABLET ORAL 40 mg,CITALOPRAM TABLET ORAL 40 mg,CITALOPRAM,N06AB04
Gilaranco,گیلارانکو,گیلارانکو,امید پخش آروند پارسیان,ایران,کلوبتازول-گیلارانکو   کرم موضعی 0.05 % 15 g,CLOBETASOL-GILARANCO   CREAM TOPICAL 0.05 % 15 g,CLOBETASOL PROPIONATE CREAM TOPICAL 0.05 % 15 g,CLOBETASOL PROPIONATE,D07AD01
Maad Pharmaceutical Company,داروسازان ماد,داروسازان ماد,امید پخش آروند پارسیان,ایران,ویتامین ب1   قرص خوراکی 100 mg,VITAMIN B1   TABLET ORAL 100 mg,VITAMIN B1 (THIAMINE) TABLET ORAL 100 mg,VITAMIN B1 (THIAMINE),A11DA01
Emad Darman Pars,عماد درمان پارس,عماد درمان پارس,امید پخش آروند پارسیان,ایران,گایافنزین-عماد   شربت خوراکی 100 mg/5mL 60 mL,GUAIFENESIN-EMAD   SYRUP ORAL 100 mg/5mL 60 mL,GUAIFENESIN SYRUP ORAL 100 mg/5mL 60 mL,GUAIFENESIN,R05CA03
